# taxonomy 	1136_F-BL_CP04543-B_L001_taxonomic_profile	1136_FV-W4_CP04543_L007_taxonomic_profile	1137__FV-W4_CP04543_L007_taxonomic_profile	1138_F-BL_CP04543-B_L001_taxonomic_profile	1138__FV-W4_CP04543_L007_taxonomic_profile	1139__FV-W4_CP04543_L007_taxonomic_profile	1140_F-BL_CP04543-B_L001_taxonomic_profile	1140__FV-W4_CP04543_L007_taxonomic_profile	1141__FV-W4_CP04543_L007_taxonomic_profile	1142_F-BL_CP04543-B_L001_taxonomic_profile	1142__FV-W4_CP04543_L007_taxonomic_profile	1143__FV-W4_CP04543_L007_taxonomic_profile	1144_F-BL_CP04543-B_L001_taxonomic_profile	1144__FV-W4_CP04543_L007_taxonomic_profile	1145__FV-W4_CP04543_L007_taxonomic_profile	1146_F-BL_CP04543-B_L001_taxonomic_profile	1146__FT-W4_CP04543_L007_taxonomic_profile	1147__FT-W4_CP04543_L007_taxonomic_profile	1148_F-BL_CP04543-B_L001_taxonomic_profile	1148_FT-W4_CP04543_L007_taxonomic_profile	1149_FT-W4_CP04543_L007_taxonomic_profile	1150_F-BL_CP04543-B_L001_taxonomic_profile	1150_FT-W4_CP04543_L007_taxonomic_profile	1151_FT-W4_CP04543_L007_taxonomic_profile	1152_F-BL_CP04543-B_L001_taxonomic_profile	1152_FT-W4_CP04543_L007_taxonomic_profile	1153_FT-W4_CP04543_L007_taxonomic_profile	1154_F-BL_CP04543-B_L001_taxonomic_profile	1154_FT-W4_CP04543_L007_taxonomic_profile	1155_FT-W4_CP04543_L007_taxonomic_profile	1156_M-BL_CP04543-B_L001_taxonomic_profile	1156_MSV-W4_CP04543_L007_taxonomic_profile	1157_MSV-W4_CP04543_L007_taxonomic_profile	1158_MSV-W4_CP04543_L007_taxonomic_profile	1159_MSV-W4_CP04543_L007_taxonomic_profile	1160_M-BL_CP04543-B_L001_taxonomic_profile	1160_MSV-W4_B_CP04543_L001_taxonomic_profile	1161_MSV-W4_CP04543_L007_taxonomic_profile	1162_MSV-W4_CP04543_L007_taxonomic_profile	1163_MSV-W4_CP04543_L007_taxonomic_profile	1164_M-BL_CP04543-B_L001_taxonomic_profile	1164_MSV-W4_CP04543_L007_taxonomic_profile	1165_MSV-W4_CP04543_L007_taxonomic_profile	1166_M_O_V-W4_CP04543_L007_taxonomic_profile	1167_M_O_V-W4_CP04543_L007_taxonomic_profile	1168_M-BL_CP04543-B_L001_taxonomic_profile	1168_M_O_V-W4_CP04543_L007_taxonomic_profile	1169_M_O_V-W4_CP04543_L007_taxonomic_profile	1170_M-BL_CP04543-B_L001_taxonomic_profile	1170_M_O_V-W4_CP04543_L007_taxonomic_profile	1171_M_O_V-W4_CP04543_L007_taxonomic_profile	1172_M_O_V-W4_CP04543_L007_taxonomic_profile	1173_M_O_V-W4_CP04543_L007_taxonomic_profile	1174_M-BL_CP04543-B_L001_taxonomic_profile	1174_M_O_V-W4_CP04543_L007_taxonomic_profile	1176_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1177_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1178_M-BL_CP04543-B_L001_taxonomic_profile	1178_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1179_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1180_M-BL_CP04543-B_L001_taxonomic_profile	1180_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1181_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1182_M-BL_CP04543-B_L001_taxonomic_profile	1182_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1183_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1184_M-BL_CP04543-B_L001_taxonomic_profile	1184_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1185_M_ORX_E-W4_CP04543_L007_taxonomic_profile
k__Bacteria|p__Firmicutes|c__CFGB76704|o__OFGB76704|f__FGB76704|g__GGB54153|s__GGB54153_SGB41631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02602	0	0	0	0	0.08984	0.13214	0	0.05185	0	0	0	0.14178	0	0	0	0	0.05846	0	0	0	0	0	0	0	0	0.28781	0	0	0	0	0	0.0622	0	0.00664	0	1.13667	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7552|o__OFGB7552|f__FGB7552|g__GGB45857|s__GGB45857_SGB63583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10344|o__OFGB10344|f__FGB10344|g__GGB31839|s__GGB31839_SGB45217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01979	0	0	0	0	0	0	0.01011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03967	0	0	0	0	0	0	0.00474	0	0	0	0	0	0	0	0	0	0	0	0.0029	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Zoogloea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76299|o__OFGB76299|f__FGB76299|g__GGB28912|s__GGB28912_SGB41606	0.01949	0.0103	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00656	0	0	0	0	0	0	0	0	0.01311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7499|o__OFGB7499|f__FGB7499|g__GGB23890|s__GGB23890_SGB35630	0	0	0	0	0	0	0	0	0	0	0	0	0.01397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB73217|o__OFGB73217|f__FGB73217|g__GGB28956|s__GGB28956_SGB41665	0.36563	0	0	0.21403	0.13833	0.0319	0.0431	0	0.01115	0.04731	0.28283	0.14521	0.03538	0	0.03644	0.15303	0	0	0.31779	0	0.14448	0.39998	0	0	0.15664	0	0	0.0964	0.00283	0	0.46749	0.48657	0.04288	0.06967	0.14883	1.23301	0.03173	0.66376	0	0.25627	0.12035	0.42473	0.01785	0	0	0.05975	0.09922	0	0.10619	0	0	0	0	0.02262	0	0	0	0.2303	0	0	0.12462	0	0	0.19327	0	0	0.37595	0	0
k__Bacteria|p__Firmicutes|c__CFGB76166|o__OFGB76166|f__FGB76166|g__GGB80042|s__GGB80042_SGB43554	0	0.07616	0.09806	0.00366	0.15308	0.27922	1.03408	0.31196	0.91062	0	0.12893	0.36042	0	0.37408	0.40233	0.07916	0.38494	0.35212	0	0	0	0	0	1.59946	0	0.34594	0	0	0.84866	0.4685	0.41546	0.39432	1.98887	3.0026	2.15686	0	0.96671	2.97653	0.9718	3.3661	0	1.83794	0.89231	3.42425	3.2465	0	0.83227	2.56018	0	0.27217	2.43974	3.60515	3.51245	0.16544	2.55033	0.05878	0.27591	0.35461	0.34214	0.35374	0	0.83242	0.089	0.4483	0	0.44789	0.14004	0	0.0598
k__Bacteria|p__Firmicutes|c__CFGB76068|o__OFGB76068|f__FGB76068|g__GGB42342|s__GGB42342_SGB59510	0	0	0	0.03959	0	0	0	0	0	0	0	0	0	0.00456	0	0.05528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7499|o__OFGB7499|f__FGB7499|g__GGB23882|s__GGB23882_SGB35618	0	0	0	0	0	0	0	0	0	0	0	0	0.02164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB30328|o__OFGB30328|f__FGB30328|g__GGB1559|s__GGB1559_SGB2146	0	0	0.01116	0	0.1505	0.08565	0.00026	0.03669	0	0.00159	0	0	0	0	0.01314	0	0.118	0	0	0.03172	0	0	0	0	0.00494	0	0	0.00963	0.0123	0.02687	0	0.00736	0	0	0	0	0.10298	0	0.17324	0	0	0	0.12294	0.00747	0.02368	0	0	0.01322	0	0.04224	0.01699	0.04149	0	0.02654	0	0	0	0.03532	0	0	0	0	0	0.1377	0	0	0.08691	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4875|o__OFGB4875|f__FGB4875|g__GGB24146|s__GGB24146_SGB35950	0.3602	1.69875	2.60474	0.20318	4.23711	3.41086	1.00631	2.15026	2.8624	0.90196	1.24252	1.63451	0.48001	1.67115	1.30217	0.54885	3.01203	2.71019	0.28784	3.37108	2.42442	0.47242	3.27153	5.48663	0.60362	2.53339	5.03246	0.65131	1.89185	3.16797	0.79976	0.59955	0.76042	0.99145	1.0454	0.57395	0.90854	0.92	0.83167	1.70937	0.76015	0.60782	0.98053	1.06412	2.07959	0.5291	0.56532	1.10078	0.67677	0.84051	1.13889	1.8919	0.95437	0.37114	0.97204	0.7063	0.45323	0.54558	0.85477	0.88991	0.47531	0.66157	0.52145	0.42068	0.74695	0.86719	0.60836	0.37349	0.49186
k__Bacteria|p__Bacteroidetes|c__CFGB7552|o__OFGB7552|f__FGB7552|g__GGB24080|s__GGB24080_SGB35869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76234|o__OFGB76234|f__FGB76234|g__GGB28950|s__GGB28950_SGB41657	0	0	0	0.06284	0	0.01243	0	0	0	0	0	0	0	0.01401	0	0.00149	0	0	0.11501	0	0	0.25869	0	0	0.00365	0	0	0.0094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76157|o__OFGB76157|f__FGB76157|g__GGB25202|s__GGB25202_SGB41940	0	0	0	0	0	0	0	0	0	0	0	0	0.02245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76472|o__OFGB76472|f__FGB76472|g__GGB42054|s__GGB42054_SGB59194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus	2.8831	1.03302	3.68575	1.9049	1.82871	5.49043	5.26575	2.58968	5.41892	8.01408	1.69301	4.48436	6.17649	1.26405	1.89138	2.41454	4.38481	8.62049	0.97036	4.73053	3.96026	2.59843	2.90702	10.77144	3.29764	7.68472	16.66052	4.12647	1.25886	2.77036	2.23571	0.30704	11.1671	5.85384	6.90985	0.96649	4.13109	2.03503	2.32637	8.33409	3.68528	1.09673	0.64191	0.91872	1.06655	0.63581	1.18928	1.87646	0.57646	3.48144	0.81969	3.72579	3.37324	18.81655	1.85532	2.11539	0.37555	4.64664	0.63837	0.69535	0.76346	0.67907	0.68722	5.06843	2.37097	0.62599	0.8363	0.3428	1.60672
k__Bacteria|p__Firmicutes|c__CFGB76077|o__OFGB76077|f__FGB76077|g__GGB28853|s__GGB28853_SGB41521	2.28878	1.43786	0.4849	0.0888	0	0	0.19263	0	0	0.31546	0	0	0.68311	0	0	0	0	0	0.79208	0	0	0	0	0	0.83991	0	0	0.02376	0.25669	0	0.04729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03652	0	0	0.00789	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB4425|o__OFGB4425|f__FGB4425|g__GGB27924|s__GGB27924_SGB40362	2.72771	2.06371	2.94896	1.43267	3.47714	4.99969	5.5317	5.77213	2.55733	6.1212	1.92919	0.7846	4.25471	5.68062	4.05216	1.2498	7.6955	5.27029	2.16539	5.80452	2.38736	2.95863	4.04509	3.38035	4.88285	4.51244	3.98748	5.96423	3.47109	4.80788	2.91837	0.88219	1.28112	0.74562	1.49965	1.06371	1.26759	0.22588	2.50528	1.31532	7.50095	1.28653	0.80195	0.00694	0.24322	7.97037	0.50919	0.2101	6.40573	3.57607	0.1156	0.29643	1.00456	2.32897	0.65521	1.36988	0.34035	7.0268	0	1.61916	3.55511	0	1.12123	4.16077	0.69155	0	1.72623	0	0
k__Bacteria|p__Firmicutes|c__CFGB76790|o__OFGB76790|f__FGB76790|g__GGB30302|s__GGB30302_SGB43267	0.13903	0.06966	0	0.20274	0	0	0.03462	0	0	0	0	0	0.00868	0	0	0.06708	0	0	0.29375	0	0	0	0	0.03367	0.05061	0	0.00127	0.0391	0.0449	0	0.02481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76235|o__OFGB76235|f__FGB76235|g__GGB25052|s__GGB25052_SGB36974	0.09565	0.03025	0.0825	0	0	0.11647	0	0	0	0	0	0	0.00127	0	0	0.24584	0.15033	0	0.01899	0	0.67895	0	0	0	0.19584	0	0.06	0.01224	0	0	0	0.56099	0.03846	0	0.04616	0	1.16146	0.16834	2.29914	0.06054	0	0.11967	2.42956	0	0	0.5826	0	0.02292	0.19793	0	0	0	0	0	0	0	0	0	0	0	0	0.01088	0	0	0	0	0.0091	0	0.02505
k__Bacteria|p__Firmicutes|c__CFGB28877|o__OFGB28877|f__FGB28877|g__GGB25107|s__GGB25107_SGB41514	0.13	0.02003	0	0.10316	0	0	0.06733	0.00748	0	0	0	0	0.01837	0	0	0	0	0	0.39573	0	0.04856	0	0	0	0.02207	0	0.03776	0.01039	0	0	0.20794	0	0.1954	0	0.15617	0.26537	0	0.20563	0	0	0	0.42775	0	0.03199	0	0	0.19075	0.07519	0	0	0.1091	0	0.01484	0.0189	0.05969	0	0.00207	0	0	0.02524	0.01838	0	0.01777	0.00764	0.01243	0	0.02481	0	0.02257
k__Bacteria|p__Firmicutes|c__CFGB76080|o__OFGB76080|f__FGB76080|g__GGB31850|s__GGB31850_SGB45228	0.41369	0	0	0.35184	0.15209	0	0.02263	0	0	0.02281	0	0	0.03765	0	0	0.12185	0.10617	0	0.40861	0	0.08324	0	0	0	0.09854	0	0	0.04742	0.02226	0	0.08612	0.07448	0	0.00407	0	0.35113	0.39468	0	0.34942	0	0.03444	0.1523	0.19077	0.03059	0	0.1858	0	0.01903	0.07178	0	0.00734	0	0	0	0	0	0	0.02321	0	0	0.11297	0	0	0.04942	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76576|o__OFGB76576|f__FGB76576|g__GGB29546|s__GGB29546_SGB42338	0	0	0	0.00673	0	0.02845	0	0	0	0	0	0	0	0	0	0	0	0	0.06454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9382|o__OFGB9382|f__FGB9382|g__GGB27878|s__GGB27878_SGB40312	1.56811	0	0	0.53317	0	0	3.90386	0	0	2.55962	0	0	2.74176	0	0	0.38411	0	0	0.53897	0	0	0.48334	0	0	1.42189	0	0	1.37696	0	0	3.86667	0	0.07985	0.13051	0.09235	3.55797	0	0	0	0.15808	4.49252	0.03037	0.05407	0.14202	0.78767	3.42961	0.30898	0.34784	4.08575	3.06416	0.25566	0.96658	1.65773	2.89585	0.90381	0.04383	0.06676	3.09857	0	0.05584	1.70122	0	0.02403	3.51276	0.00456	0	3.24834	0	0
k__Bacteria|p__Firmicutes|c__CFGB30287|o__OFGB30287|f__FGB30287|g__GGB28402|s__GGB28402_SGB40984	0.04097	0	0	0	0	0	0	0	0	0	0	0	0.00123	0	0	0.05047	0	0	0	0	0	0	0	0	0.0189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76355|o__OFGB76355|f__FGB76355|g__GGB28418|s__GGB28418_SGB41000	0.05554	0	0	0	0	0	0	0	0	0	0	0	0.01321	0.03792	0	0.23486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7542|o__OFGB7542|f__FGB7542|g__GGB24052|s__GGB24052_SGB35830	0	0	0	0	0	0	0	0	0	0	0	0	0.07633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB10344|o__OFGB10344|f__FGB10344|g__GGB31823|s__GGB31823_SGB45199	0	0	0	0	0	0	0	0	0	0	0	0	0.00499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00635	0	0	0	0	0	0	0	0	0	0.04508	0	0	0.15272	0.55289	0.1453	0	0.17833	0.0291	0	0.16413	0.45447	0	0.01175	0	0	0.04614	0	0	0	0	0	0	0.04916	0	0	0.00635	0	0
k__Bacteria|p__Firmicutes|c__CFGB76322|o__OFGB76322|f__FGB76322|g__GGB30414|s__GGB30414_SGB43453	0.02608	0.03821	0	0.09502	0	0	0	0	0	0	0	0	0	0	0	0.05626	0	0	0	0	0	0.00492	0	0	0.00486	0	0	0.01247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00521	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76144|o__OFGB76144|f__FGB76144|g__GGB79989|s__GGB79989_SGB41645	0.74999	0.06509	0.03729	0.81509	0.69123	0	0.21713	0	0.03353	0.17721	0.28364	0	0.12804	0	0	0	0	0.00173	1.49926	0	1.28796	0.30896	0	0.06972	0.2923	0.0541	0.05989	0.2326	0.10995	0.06283	0.21188	1.33758	0.15125	0.11108	0.26235	0.23865	0	0.55015	0	0.32054	0	0.4143	0.31793	0	0	0.32372	0.00782	0	0.19935	0	0	0	0	0.06986	0.02921	0.00417	0	0.13304	0	0	0.30008	0	0	0	0.12378	0	0.0098	0	0
k__Bacteria|p__Firmicutes|c__CFGB75900|o__OFGB75900|f__FGB75900|g__GGB28426|s__GGB28426_SGB41009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00422	0.00169	0	0	0	0	0	0	0	0	0	0.04379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7552|o__OFGB7552|f__FGB7552|g__GGB24081|s__GGB24081_SGB35870	0	0	0	0	0	0	0	0	0	0	0	0	0.01796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7515|o__OFGB7515|f__FGB7515|g__GGB27971|s__GGB27971_SGB40434	0	0	0	0	0	0	0	0	0	0	0	0	0.0466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76084|o__OFGB76084|f__FGB76084|g__GGB28645|s__GGB28645_SGB41268	0	0	0.10224	0	0.12641	0.35167	0	0	0.00274	0	0	0.00142	0	0.03259	0.00472	0	0.03775	0.0901	0	0.11019	0.08969	0	0.00192	0.05944	0	0.06354	0.60195	0	0.05123	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327	0	0	0	0.02755	0	0.00155	0.00692	0	0	0	0	0	0.1223	0	0	0	0.20955	0	0	0.03093	0.02058	0.04262	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB37314|o__OFGB37314|f__FGB37314|g__GGB45293|s__GGB45293_SGB41002	0.0129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76294|o__OFGB76294|f__FGB76294|g__GGB79703|s__GGB79703_SGB59786	1.298	7.65587	3.22257	0.49764	1.7994	3.78661	0.33108	0.8737	0.44982	0.29172	0	1.07978	0.53358	0.94247	0.00977	0.13573	0	0	0.86516	1.35109	4.99191	0.21648	1.63705	1.48857	0.44857	0	1.69534	0.26151	3.45822	0	0.09361	0	1.96475	0.15448	2.47201	0	2.03619	4.79447	3.21858	1.9013	0	2.45797	3.00266	3.55665	0.94191	0	7.20714	5.12385	0	0.60829	2.42593	1.8448	0.09966	0	0.78962	0	0	0	0.63466	0	0.09133	0.89444	0	0.08567	0	0.261	0.02599	0.1681	0.34475
k__Bacteria|p__Firmicutes|c__CFGB76077|o__OFGB76077|f__FGB76077|g__GGB28851|s__GGB28851_SGB41518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1602	0	0	0	0	0.28452	0	0	0	0	0.09892	0	0	0	0	0.00451	0	0	0.88718	0	0	0	0	0	0	0	0	0	0	0	0.00448	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76320|o__OFGB76320|f__FGB76320|g__GGB42579|s__GGB42579_SGB59774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13141	0	0	0	0	0.2517	0	0	0	0	0.01562	0	0	0	0	0.10879	0	0	0.00377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76293|o__OFGB76293|f__FGB76293|g__GGB79698|s__GGB79698_SGB41545	0.0298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB76074|o__OFGB76074|f__FGB76074|g__GGB28949|s__GGB28949_SGB41655	1.72388	0.03986	0.0435	0.46373	1.50876	0.15538	0	0.05403	0.30741	0.41203	1.16926	0.89306	0.56439	0.06361	0.06155	0.80556	0	0	1.79937	0.00689	1.3277	1.97524	0.01657	0	0.73785	0	0.04255	0.40631	0.02829	0.02771	0.04805	0.99446	0.13876	0.2242	0.22658	0.10173	1.16464	0.23666	0.66492	0.66141	0	0.61496	1.05861	0.38496	0.04339	0.24824	0.80427	0.15469	0.2895	0	0.10815	0.08544	0	0.48942	0.24749	0.03712	0	0.27122	0	0.13398	3.10207	0.00256	0.42486	0.71072	0.11507	0	0.28849	0	0.03661
k__Bacteria|p__Bacteroidetes|c__CFGB7493|o__OFGB7493|f__FGB7493|g__GGB23859|s__GGB23859_SGB35591	0	0	0	0	0	0	0	0	0	0	0	0	0.01302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9382|o__OFGB9382|f__FGB9382|g__GGB75877|s__GGB75877_SGB103681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06341	0	0.02537	0.02992	0	0.08484	0	0.04238	0.07394	0.01954	0.41379	0	0.03263	0.24395	0.448	0.19522	0	0.08576	0.16542	0	0.28654	0.15352	0.22288	0.30693	0.13672	0.00241	0.01243	0.4731	0	0	0.26414	0	0	0.38842	0	0	0.71985	0	0
k__Bacteria|p__Firmicutes|c__CFGB76536|o__OFGB76536|f__FGB76536|g__GGB75040|s__GGB75040_SGB102492	0	0.00828	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04472	0.38058	1.22871	0	0	0.37221	1.30356	0.93611	0	0.67058	0.64428	0	0	0	1.70016	0	0	4.43712	0	0	2.10007	0	1.57249	1.15079	0.1316	0	0.73337	0.8237	0	1.15059	0.41821	0	0.74386	1.78094	0	1.0091	1.97051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	0.01323	0	0	0	0	0	0.07569	0.07376	0	0.02254	0	0	0.02692	0.09777	0	0.01061	0.00577	0	0	0.00746	0	0	0.00914	0.02541	0.02921	0	0	0.01203	0.00892	0.02606	0.03101	0	0	0	0	0	0	0	0	0	0	0	0.03236	0.05445	0.08014	0	0	0.09351	0.00533	0.19872	0.06816	0.07443	0.02624	0.07564	0	0.00471	0.00645	0.02693	0	0	0.01495	0	0	0.06566	0.00602	0	0.05323	0	0.01348
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08313	0.02424	0	0	0	0.07909	0	0	0	0	0.14917	0	0.01491	0	0	0.04501	0	0	0.1115	0.42492	0	0	0.03271	0.07972	0	0.03472	0.06467	0.03796	0	0.02418	0	0	0.15274	0.15116	0.00826	0	0.05872	0	0
